year,round,team,oppo,period,periodSeconds,player,distance,angle,context,xScore,score
2021,10,GEEL,GCFC,3,1245.0,JCameron,41.48,15.38,loose,2.31,6
2021,10,GEEL,GCFC,3,1357.0,GRohan,54.41,36.03,set,2.17,6
2021,10,GEEL,GCFC,3,1736.0,JSelwood,38.33,15.12,loose,2.44,1
2021,10,GEEL,GCFC,3,1795.0,GRohan,44.42,31.18,set,3.2,6
2021,10,GCFC,GEEL,4,124.0,BKing,16.0,0.0,ground,2.49,6
2021,10,GEEL,GCFC,4,229.0,JCameron,55.44,-50.86,set,1.82,1
2021,10,GEEL,GCFC,4,327.0,MBlicavs,38.29,-40.76,set,3.57,6
2021,10,GEEL,GCFC,4,481.0,SHiggins,31.11,45.0,play,2.4,1
2021,10,GEEL,GCFC,4,665.0,CGuthrie,48.85,22.89,set,2.98,1
2021,10,GEEL,GCFC,4,703.0,SHiggins,23.0,0.0,play,3.62,6
2021,10,GEEL,GCFC,4,819.0,QNarkle,49.03,11.77,set,3.14,1
2021,10,GEEL,GCFC,4,1096.0,BClose,25.08,-4.57,play,3.44,6
2021,10,GCFC,GEEL,4,1184.0,TMiller,22.2,-7.77,hard,2.64,6
2021,10,GCFC,GEEL,4,1294.0,IRankine,25.63,-20.56,play,3.28,0
2021,10,GCFC,GEEL,4,1319.0,SFlanders,22.2,54.16,loose,2.39,0
2021,10,GCFC,GEEL,4,1402.0,IRankine,39.82,-38.88,loose,2.34,1
2021,10,GCFC,GEEL,4,1657.0,CBurgess,48.37,29.74,set,2.87,6
2021,10,GCFC,GEEL,4,1825.0,BKing,13.0,0.0,hard,3.31,6
2021,10,GEEL,GCFC,4,1968.0,JBews,36.67,-11.0,play,2.82,6
2021,10,WCE,GWS,1,147.0,JPetruccelle,6.0,0.0,set,6.0,6
2021,10,WCE,GWS,1,246.0,JDarling,32.8,37.57,set,4.05,1
2021,10,GWS,WCE,1,398.0,TGreen,50.04,-2.29,set,3.12,6
2021,10,GWS,WCE,1,529.0,ZSproule,51.86,39.52,set,2.29,6
2021,10,GWS,WCE,1,605.0,JFinlayson,15.65,63.43,loose,2.34,1
2021,10,WCE,GWS,1,711.0,JWaterman,48.76,-15.46,set,3.17,6
2021,10,WCE,GWS,1,838.0,LRyan,48.83,-34.99,set,2.8,1
2021,10,GWS,WCE,1,976.0,DLloyd,22.02,-50.53,loose,2.88,6
2021,10,WCE,GWS,1,1092.0,OAllen,52.2,16.7,set,2.77,1
2021,10,GWS,WCE,1,1214.0,BHill,36.12,48.37,set,3.3,1
2021,10,WCE,GWS,1,1315.0,JDarling,33.42,-38.93,set,4.05,6
2021,10,WCE,GWS,1,1619.0,JDarling,49.24,29.17,set,2.8,1
2021,10,GWS,WCE,1,1747.0,MFlynn,44.2,37.65,set,3.02,6
2021,10,WCE,GWS,2,39.0,JRedden,40.05,-2.86,loose,2.48,6
2021,10,WCE,GWS,2,151.0,JJKennedy,50.48,56.31,set,1.84,1
2021,10,GWS,WCE,2,323.0,MFlynn,23.77,-14.62,set,5.31,6
2021,10,GWS,WCE,2,492.0,JHopper,42.44,55.56,play,2.0,1
2021,10,GWS,WCE,2,572.0,HHimmelberg,35.23,-34.59,play,2.62,1
2021,10,WCE,GWS,2,743.0,JJKennedy,47.42,47.56,set,2.39,6
2021,10,GWS,WCE,2,836.0,ZSproule,38.33,-7.5,play,2.77,1
2021,10,GWS,WCE,2,1104.0,JFinlayson,46.87,56.31,set,2.1,6
2021,10,WCE,GWS,2,1287.0,BJWilliams,22.47,-32.28,set,5.15,6
2021,10,GWS,WCE,2,1389.0,TGreen,26.4,52.7,play,2.33,6
2021,10,GWS,WCE,2,1490.0,JKelly,27.2,-36.03,play,2.9,0
2021,10,GWS,WCE,2,1549.0,JFinlayson,29.83,-13.57,loose,2.98,0
2021,10,GWS,WCE,2,1577.0,TGreen,21.02,64.65,play,2.07,1
2021,10,WCE,GWS,2,1672.0,JJKennedy,48.04,-2.39,loose,2.17,1
2021,10,WCE,GWS,2,1737.0,JCripps,46.67,-45.0,play,2.28,6
2021,10,WCE,GWS,2,1808.0,JCripps,41.79,21.04,play,2.56,1
2021,10,WCE,GWS,2,1872.0,JJKennedy,47.71,-56.98,set,2.18,0
2021,10,GWS,WCE,2,1963.0,JBuckley,34.01,-1.68,play,2.93,1
2021,10,WCE,GWS,3,61.0,TKelly,47.2,36.38,play,2.28,6
2021,10,GWS,WCE,3,142.0,CWard,45.0,-36.87,play,2.4,1
2021,10,GWS,WCE,3,174.0,ZSproule,35.38,-47.29,play,2.39,6
2021,10,WCE,GWS,3,340.0,JPetruccelle,26.91,-48.01,play,2.61,6
2021,10,GWS,WCE,3,447.0,BHill,30.41,27.41,play,2.82,1
2021,10,GWS,WCE,3,648.0,JFinlayson,16.12,-7.13,play,4.45,6
2021,10,GWS,WCE,3,830.0,DLloyd,44.29,61.7,set,2.05,1
2021,10,GWS,WCE,3,898.0,TGreen,47.51,40.73,set,2.62,1
2021,10,GWS,WCE,3,997.0,LWhitfield,4.0,0.0,set,6.0,6
2021,10,WCE,GWS,3,1239.0,OAllen,43.91,30.07,set,3.28,1
2021,10,WCE,GWS,3,1316.0,JWaterman,59.03,-1.94,set,2.26,0
2021,10,WCE,GWS,3,1545.0,JCripps,40.5,-57.09,play,2.13,6
2021,10,WCE,GWS,3,1622.0,NNaitanui,48.01,-1.19,play,2.56,1
2021,10,GWS,WCE,3,1915.0,SJReid,17.03,-49.76,set,5.05,1
2021,10,GWS,WCE,4,17.0,JFinlayson,9.22,-49.4,play,4.81,6
2021,10,WCE,GWS,4,131.0,OAllen,45.28,-43.21,set,2.87,6
2021,10,GWS,WCE,4,524.0,HHimmelberg,49.82,-38.48,set,2.62,1
2021,10,GWS,WCE,4,624.0,LAsh,41.3,6.95,play,2.67,0
2021,10,WCE,GWS,4,780.0,JPetruccelle,33.3,48.65,loose,2.12,1
2021,10,GWS,WCE,4,923.0,BHill,95.41,-33.02,loose,1.08,0
2021,10,GWS,WCE,4,943.0,BHill,36.0,0.0,play,2.85,0
